Date,Close,High,Low,Open,Volume,Return_1,LogReturn_1,Momentum_5,Momentum_10,Momentum_20,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,H-L,H-PC,L-PC,TrueRange,ATR_14,Volatility_20,Volume_SMA20,Volume_Normalized,OBV
2007-11-21,1416.77001953125,1436.4000244140625,1415.6400146484375,1434.7099609375,4076230000,-0.015926882279853283,-0.01605507806431916,-0.03659096283877028,-0.039881524905240884,-0.06538115486207263,31.065396694765,1458.4483876292932,1482.0800027349246,-23.631615105631454,-17.175525000775572,1485.306005859375,39.8661949389512,1565.0383957372776,1405.5736159814726,20.760009765625,3.2999267578125,24.0599365234375,24.0599365234375,28.162135532924108,0.014304727931340718,4111912000.0,0.9913222851072688,188436250000
2007-11-23,1440.699951171875,1440.8599853515625,1417.6199951171875,1417.6199951171875,1612720000,0.01689048420755146,0.016749426122977695,-0.007201235617528279,-0.02310195346268573,-0.04866618598391981,36.98021858261066,1455.7178589435366,1479.0148137302544,-23.296954786717833,-18.399810957964025,1481.6210021972656,40.43748237687854,1562.4959669510226,1400.7460374435086,23.239990234375,24.0899658203125,0.8499755859375,24.0899658203125,28.409990583147323,0.014997156289589926,3983350000.0,0.4048652516098259,190048970000
2007-11-26,1407.219970703125,1446.0899658203125,1406.0999755859375,1440.739990234375,3706470000,-0.023238690638891946,-0.023512966551297865,-0.03531816490680584,-0.031973572284487606,-0.08341153154476888,33.67375424459176,1448.2566453680886,1473.6966772097262,-25.44003184163762,-19.807855134698745,1475.217999267578,41.615320436987595,1558.4486401415534,1391.9873583936028,39.989990234375,5.3900146484375,34.5999755859375,39.989990234375,29.774274553571427,0.015179969759436982,3988067500.0,0.9293899865034883,186342500000
2007-11-27,1428.22998046875,1429.489990234375,1407.4300537109375,1409.5899658203125,4320720000,0.014930153212029174,0.014819795556490156,-0.003516461653295666,-0.007608549891969796,-0.07316772536246874,34.330927668799674,1445.1756199989595,1470.3287737474316,-25.15315374847205,-20.876914857453407,1469.580499267578,39.836818873027205,1549.2541370136325,1389.9068615215235,22.0599365234375,22.27001953125,0.2100830078125,22.27001953125,29.814985002790177,0.015687844220168938,4047879500.0,1.0674033157360538,190663220000
2007-11-28,1469.02001953125,1471.6199951171875,1432.949951171875,1432.949951171875,4508020000,0.028559853539212643,0.0281596233998318,0.020365402065554816,-0.008122635225186192,-0.04049587804801036,48.86144391326194,1448.8439891577736,1470.2318289906775,-21.387839832903865,-20.9790998525435,1466.4804992675781,37.12409496173435,1540.728689191047,1392.2323093441094,38.6700439453125,43.3900146484375,4.719970703125,43.3900146484375,29.683558872767858,0.017238312462591457,4112654500.0,1.0961338960031775,195171240000
2007-11-29,1469.719970703125,1473.81005859375,1458.3599853515625,1467.4100341796875,3524730000,0.0004764749033838722,0.000476361425262084,0.03737370952371921,-0.0005847933313803955,-0.05141413593091548,49.12836927308904,1452.0556786262891,1470.19391356197,-18.138234935680885,-20.41092686917098,1462.4974975585938,31.628310269428205,1525.7541180974501,1399.2408770197374,15.4500732421875,4.7900390625,10.6600341796875,15.4500732421875,28.48785400390625,0.016938764723662347,4091237500.0,0.8615315048319732,198695970000
2007-11-30,1481.1400146484375,1488.93994140625,1470.8900146484375,1471.8299560546875,4422200000,0.0077702175740654855,0.00774018490674333,0.02806973335680918,0.02066636097565744,-0.0180981197914728,54.89931715694929,1456.5301918604657,1471.0047358646714,-14.474544004205654,-19.223650296177915,1461.132501220703,30.093032237927535,1521.3185656965582,1400.946436744848,18.0499267578125,19.219970703125,1.1700439453125,19.219970703125,27.984994070870535,0.016101909665985164,4100274000.0,1.0785132895996707,203118170000
2007-12-03,1472.4200439453125,1481.1600341796875,1470.0799560546875,1479.6300048828125,3323250000,-0.005887337197621245,-0.005904735888844215,0.046332538337705564,0.009377993201337809,-0.02466133200852294,56.060388894724944,1458.9747844889037,1471.1095735002746,-12.134789011370913,-17.805878039216516,1459.2710021972657,28.01350819632174,1515.2980185899091,1403.2439858046223,11.080078125,0.02001953125,11.06005859375,11.080078125,26.890005929129465,0.016136541888125997,4052137000.0,0.8201228142088977,199794920000
2007-12-04,1462.7900390625,1471.3399658203125,1460.6600341796875,1471.3399658203125,3343620000,-0.006540256581273551,-0.006561737772241116,0.02419782462654041,0.020596272250852365,-0.026215410859468657,46.22726690347659,1459.5617467309953,1470.493311690069,-10.93156495907374,-16.43101542318796,1457.302001953125,26.162340135726843,1509.6266822245786,1404.9773216816714,10.679931640625,1.080078125,11.760009765625,11.760009765625,24.716439383370535,0.016160227661366846,4028351500.0,0.8300219084655348,196451300000
2007-12-05,1485.010009765625,1486.0899658203125,1465.219970703125,1465.219970703125,3663660000,0.015190129895446658,0.0150759150455686,0.010884800766348457,0.03147187617591363,-0.02319325469333189,52.84336444066219,1463.4768641209382,1471.5686226586288,-8.091758537690566,-14.763164046088484,1455.5390014648438,22.647750940919565,1500.8345033466828,1410.2434995830047,20.8699951171875,23.2999267578125,2.429931640625,23.2999267578125,24.547145298549108,0.01631036095517371,4017576500.0,0.9119079624246109,200114960000
2007-12-06,1507.3399658203125,1508.02001953125,1482.18994140625,1484.5899658203125,3568570000,0.015036906086721702,0.01492497250929059,0.025596709486902958,0.0639270629957489,0.02149602933552419,60.94681789168379,1470.2250336131497,1474.2183517817164,-3.9933181685667023,-12.609194870584128,1457.125,25.105333471906984,1507.335666943814,1406.914333056186,25.830078125,23.010009765625,2.820068359375,25.830078125,24.307861328125,0.015239140030083056,3978347000.0,0.896998175372837,203683530000
2007-12-07,1504.6600341796875,1510.6300048828125,1502.6600341796875,1508.5999755859375,3177710000,-0.0017779211733210953,-0.0017795035510106416,0.015879673291274043,0.04439514484316254,0.02026757681034086,59.1205435225877,1475.5227260080017,1476.4732912186032,-0.9505652106015532,-10.277468938587614,1458.6195007324218,27.027120606608648,1512.673741945639,1404.5652595192046,7.969970703125,3.2900390625,4.679931640625,7.969970703125,23.577854701450892,0.015248770642824849,3865246500.0,0.82212350493041,200505820000
2007-12-10,1515.9599609375,1518.27001953125,1504.9599609375,1505.1099853515625,2911760000,0.007509953412149439,0.007481894107170817,0.02957030989304066,0.07727291574752337,0.04282865230574928,67.40331009110201,1481.7438390740783,1479.3982297162993,2.34560935777904,-7.752853279314284,1461.7325012207032,29.86703048095023,1521.4665621826036,1401.9984402588027,13.31005859375,13.6099853515625,0.2999267578125,13.6099853515625,22.527143205915177,0.01486420428071531,3781482000.0,0.7700049874625874,203417580000
2007-12-11,1477.6500244140625,1523.5699462890625,1475.989990234375,1516.6800537109375,4080180000,-0.025271074111842595,-0.02559587137042474,0.010158659106734413,0.03460230118478025,0.02673047795786898,57.04214728103759,1481.1140214340758,1479.2687330272447,1.8452884068310595,-5.833224942085216,1463.6559997558593,29.575512994515016,1522.8070257448894,1404.5049737668292,47.5799560546875,7.6099853515625,39.969970703125,47.5799560546875,23.542855398995535,0.01588194242102947,3775865000.0,1.0805947776204923,199337400000
2007-12-12,1486.5899658203125,1511.9599609375,1468.22998046875,1487.5799560546875,4482120000,0.006050107439882435,0.006031879025493403,0.0010639362996192059,0.011960317800617126,0.0037405332767592725,63.665555675017025,1481.9564744165739,1479.811046567472,2.1454278491019068,-4.237494383847791,1463.9329956054687,29.772282881185166,1523.4775613678391,1404.3884298430983,43.72998046875,34.3099365234375,9.4200439453125,43.72998046875,24.947858537946427,0.014550239943251246,3792905500.0,1.1817114874072132,203819520000
2007-12-13,1488.4100341796875,1489.4000244140625,1469.2099609375,1483.27001953125,3635170000,0.0012243243942324789,0.001223575520302056,-0.012558501777880648,0.01271675138742312,0.012124521384634601,60.22287077690376,1482.9493297647452,1480.4480086128212,2.501321151924003,-2.889731276693432,1464.8244995117188,30.244995654820524,1525.3144908213599,1404.3345082020778,20.1900634765625,2.81005859375,17.3800048828125,20.1900634765625,24.669294084821427,0.014447359661368476,3773090500.0,0.9634462783227702,207454690000
2007-12-14,1467.949951171875,1486.6700439453125,1467.780029296875,1486.18994140625,3401050000,-0.01374626785493871,-0.013841622651711738,-0.024397592927246303,-0.00890534544075039,0.011576974451415367,63.781606278761316,1480.6417330581498,1479.5222265801585,1.1195064779913082,-2.087883725756484,1465.6644958496095,30.078057033214147,1525.8206099160377,1405.5083817831812,18.8900146484375,1.739990234375,20.6300048828125,20.6300048828125,23.28643798828125,0.014474887014969897,3746092500.0,0.9078926908505329,204053640000
2007-12-17,1445.9000244140625,1465.050048828125,1445.4300537109375,1465.050048828125,3569030000,-0.015020898185397868,-0.015134854466995584,-0.04621489902682585,-0.018011178019683993,-0.00880209352336292,53.99107011399749,1475.2968548052133,1477.0316930863737,-1.7348382811603642,-2.0172746368372603,1465.0224975585938,30.369256528662174,1525.7610106159182,1404.2839845012695,19.6199951171875,2.89990234375,22.5198974609375,22.5198974609375,23.304286411830358,0.014843113830646876,3716100500.0,0.96042343311221,200484610000
2007-12-18,1454.97998046875,1460.1600341796875,1435.6500244140625,1445.9200439453125,3723690000,0.006279795215002659,0.006260159463819193,-0.015341957547966745,-0.0053391521579921886,0.015147153461425367,46.298622893083056,1472.171181830373,1475.3982328924756,-3.227051062102646,-2.2592299218903378,1466.1079956054687,29.55156890340189,1525.2111334122724,1407.004857798665,24.510009765625,14.260009765625,10.25,24.510009765625,21.955714634486608,0.01434252150599867,3696302500.0,1.0074094314521065,204208300000
2007-12-19,1453.0,1464.4200439453125,1445.31005859375,1454.699951171875,3401300000,-0.0013608300425632658,-0.0013617568126456092,-0.022595313161405173,-0.021555416835659647,0.00923806993068177,45.62166198476132,1469.221769241085,1473.7391045300699,-4.517335288984896,-2.7108509953092494,1466.772998046875,29.071779987728146,1524.9165580223314,1408.6294380714187,19.1099853515625,9.4400634765625,9.669921875,19.1099853515625,22.217136928013392,0.01432407658131149,3622610000.0,0.9389086873828538,200807000000
2007-12-20,1460.1199951171875,1461.530029296875,1447.219970703125,1456.4200439453125,3526890000,0.004900203108869627,0.004888236191244566,-0.019006885477019453,-0.03132668924984505,0.030597750508780663,44.36882256604524,1467.8214962989468,1472.730281610597,-4.908785311650263,-3.1504378585774524,1468.940496826172,26.663796675431282,1522.2680901770345,1415.6129034753094,14.31005859375,8.530029296875,5.780029296875,14.31005859375,21.866428920200892,0.013810453186057224,3595143000.0,0.9810152197005794,204333890000
2007-12-21,1484.4599609375,1485.4000244140625,1463.18994140625,1463.18994140625,4508590000,0.016669839397931874,0.016532422665618718,0.011246984103541857,-0.01342500816352199,0.030374131497700407,52.97635177749439,1470.3812600894935,1473.5991467459232,-3.217886656429755,-3.1639276181479135,1471.1284973144532,26.011921795634898,1523.152340905723,1419.1046537231834,22.2100830078125,25.280029296875,3.0699462890625,25.280029296875,22.880711146763392,0.013797676960195522,3739936500.0,1.2055258157458022,208842480000
2007-12-24,1496.449951171875,1497.6300048828125,1484.550048828125,1484.550048828125,1267420000,0.008077004803014542,0.008044560385114252,0.03496087274657689,-0.012869739484121734,0.06340869396855253,58.22499588365417,1474.3918279483214,1475.2917989256234,-0.8999709773020186,-2.7111362899787346,1475.5899963378906,21.781883123418265,1519.1537625847272,1432.026230091054,13.0799560546875,13.1700439453125,0.090087890625,13.1700439453125,22.981427873883927,0.01255276763175518,3617984000.0,0.35031111248695407,210109900000
2007-12-26,1497.6600341796875,1498.8499755859375,1488.199951171875,1495.1199951171875,2010500000,0.0008086358029313345,0.0008083090331476583,0.029333773855216405,0.013541778794041281,0.04861265668723069,53.4448129850392,1477.9715519839162,1476.9487052407394,1.0228467431768422,-1.9643396833476192,1479.0614990234376,19.21847667020505,1517.4984523638477,1440.6245456830275,10.6500244140625,2.4000244140625,8.25,10.6500244140625,22.077863420758927,0.012248965643140361,3502473000.0,0.5740229831893066,212120400000
2007-12-27,1476.27001953125,1495.050048828125,1475.8599853515625,1495.050048828125,2365770000,-0.014282289812289406,-0.014385263354659727,0.016015154529421816,-0.006942026063903817,0.0049352628988088565,41.4955985274296,1477.7097777604292,1476.8984322252218,0.8113455352074652,-1.4092026396366024,1479.4239990234375,19.087030575076803,1517.5980601735912,1441.249937873284,19.1900634765625,2.6099853515625,21.800048828125,21.800048828125,21.790004185267858,0.011137796112169945,3395360500.0,0.6967654833706171,209754630000
2007-12-28,1478.489990234375,1488.010009765625,1471.699951171875,1479.8299560546875,2420510000,0.0015037700920255137,0.001502640562007329,0.012581154411020368,-0.006664859627058206,0.005967136397455608,42.818707236663606,1477.8298104487285,1477.0163254110848,0.8134850376436589,-0.9646651041805503,1479.8625,18.952625886601627,1517.7677517732031,1441.9572482267968,16.31005859375,11.739990234375,4.570068359375,16.31005859375,22.385724748883927,0.01114099525878254,3340149500.0,0.7246711561862725,212175140000
2007-12-31,1468.3599853515625,1475.8299560546875,1465.1300048828125,1475.25,2440880000,-0.006851588410961562,-0.006875168311073487,-0.010845678569713413,0.00027932435936262046,-0.008628508561297932,36.85373469653336,1476.3729142799336,1476.3751150363055,-0.002200756371848911,-0.7721722346188101,1479.2234985351563,19.12197395953174,1517.4674464542197,1440.9795506160929,10.699951171875,2.6600341796875,13.3599853515625,13.3599853515625,22.367867606026785,0.011108609909198883,3241083500.0,0.7531061757588164,209734260000
2008-01-02,1447.1600341796875,1471.77001953125,1442.0699462890625,1467.969970703125,3452650000,-0.014437843160646446,-0.014543083003997204,-0.03293789876072262,0.0008714362987409796,-0.017155437315252375,40.700298008658784,1471.878625033742,1474.2110349728523,-2.332409939110221,-1.0842197755170924,1477.960498046875,20.38733252410664,1518.7351630950884,1437.1858329986617,29.7000732421875,3.4100341796875,26.2900390625,29.7000732421875,21.090733119419642,0.011489939865022971,3247553500.0,1.0631541558899646,206281610000
2008-01-03,1447.1600341796875,1456.800048828125,1443.72998046875,1447.550048828125,3429500000,0.0,0.0,-0.03371926795633584,-0.005374607481914095,-0.010685063792770788,37.27984575616811,1468.0757649023492,1472.2072571363215,-4.131492233972267,-1.6936742672081273,1477.1789978027343,21.279510923256463,1519.7380196492472,1434.6199759562214,13.070068359375,9.6400146484375,3.4300537109375,13.070068359375,18.900739397321427,0.011410824499675377,3251847500.0,1.0546312519267893,206281610000
2008-01-04,1411.6300048828125,1444.010009765625,1411.18994140625,1444.010009765625,4166000000,-0.024551555085623233,-0.024857970223955306,-0.0437860376443614,-0.028472123274045025,-0.049413811624336335,29.655524863665477,1459.3918018224206,1467.7200532656911,-8.328251443270574,-3.020589702420617,1473.5099975585938,25.720817481227144,1524.9516325210482,1422.0683625961394,32.820068359375,3.1500244140625,35.9700927734375,35.9700927734375,20.027884347098215,0.01198519549587821,3276964500.0,1.2712984837034396,202115610000
2008-01-07,1416.1800537109375,1423.8699951171875,1403.449951171875,1414.0699462890625,4221260000,0.0032232587947169655,0.003218075231744777,-0.042144307323690344,-0.03009337695065495,-0.060477340332288354,35.01941017100026,1452.7438405745002,1463.9022755208946,-11.158434946394436,-4.648158751215382,1468.952001953125,27.430676082335246,1523.8133541177956,1414.0906497884546,20.4200439453125,12.239990234375,8.1800537109375,20.4200439453125,20.012887137276785,0.011351758435217204,3309599000.0,1.2754596553842323,206336870000
2008-01-08,1390.18994140625,1430.280029296875,1388.300048828125,1415.7099609375,4705390000,-0.018352265474000595,-0.018522757462586803,-0.05323629404583419,-0.06350458888208377,-0.07607704742144261,34.23865481674268,1443.1201637793847,1458.4421026235136,-15.321938844128908,-6.782914769798087,1463.228497314453,31.262577532439302,1525.7536523793317,1400.7033422495745,41.97998046875,14.0999755859375,27.8800048828125,41.97998046875,21.40289306640625,0.011847947202424505,3385983000.0,1.3896673432796325,201631480000
2008-01-09,1409.1300048828125,1409.18994140625,1378.699951171875,1390.25,5351030000,0.013624083236714934,0.013532109841889017,-0.026279076535189128,-0.05835139773347042,-0.07047016993022803,37.71372420998504,1437.8909085645273,1454.7893546427208,-16.8984460781935,-8.80602103147717,1457.8869995117188,30.90310321453723,1519.6932059407934,1396.0807930826443,30.489990234375,19.0,11.489990234375,30.489990234375,21.830034528459823,0.012230059851683302,3507946500.0,1.5254023971004118,206982510000
2008-01-10,1420.3299560546875,1429.0899658203125,1395.31005859375,1406.780029296875,5170490000,0.007948131920451518,0.00791671189712595,-0.018539814181787073,-0.05163393317586651,-0.038791369683159105,41.65772590717278,1435.1892235630135,1452.2368065991627,-17.047583036149263,-10.45433343241159,1455.02099609375,31.62336646547487,1518.2677290246997,1391.7742631628003,33.7799072265625,19.9599609375,13.8199462890625,33.7799072265625,22.877886090959823,0.011352823008236652,3562462000.0,1.451381095433439,212153000000
2008-01-11,1401.02001953125,1419.9100341796875,1394.8299560546875,1419.9100341796875,4495840000,-0.013595387776707546,-0.013688651328566337,-0.007516123428138122,-0.05097305980913547,-0.05756122956328735,35.79328343712238,1429.9324229427423,1448.442970520058,-18.51054757731572,-12.065576261392415,1450.742498779297,32.890651095550616,1516.5238009703983,1384.9611965881957,25.080078125,0.419921875,25.5,25.5,23.677167619977677,0.011476629562319013,3563148000.0,1.2617606678139668,207657160000
2008-01-14,1416.25,1417.8900146484375,1402.9100341796875,1402.9100341796875,3682090000,0.01087063729028337,0.01081197664888034,4.939081642851839e-05,-0.04209699804900846,-0.04848128709334942,32.85235204148019,1427.827434797705,1446.0583060370907,-18.23087123938558,-13.29863525699105,1447.1344970703126,32.496671394366,1512.1278398590446,1382.1411542815806,14.97998046875,16.8699951171875,1.8900146484375,16.8699951171875,23.076450892857142,0.011855394804828225,3565494000.0,1.032701218961524,211339250000
2008-01-15,1380.949951171875,1411.8800048828125,1380.5999755859375,1411.8800048828125,4601640000,-0.024925012411738723,-0.025240900594804216,-0.006646566745424964,-0.05952902220960432,-0.05926632575623392,24.0099238352239,1420.615514239885,1441.2354649359636,-20.619950696078604,-14.762898344808562,1442.7844970703125,35.26836988225716,1513.3212368348268,1372.2477573057981,31.280029296875,4.3699951171875,35.6500244140625,35.6500244140625,24.682163783482142,0.012654350899192502,3625523500.0,1.2692346360463531,206737610000
2008-01-16,1373.199951171875,1391.989990234375,1364.27001953125,1377.4100341796875,5440620000,-0.005612078839948742,-0.005627885721787962,-0.025498040341512374,-0.051107051923069635,-0.050280152164495995,22.794434313727052,1413.320812229422,1436.1957972497348,-22.874985020312806,-16.38531567990941,1439.1494934082032,38.52636681114647,1516.202227030496,1362.0967597859103,27.719970703125,11.0400390625,16.679931640625,27.719970703125,25.901445661272323,0.012354239656246099,3719103000.0,1.4628850021093796,201296990000
2008-01-17,1333.25,1377.719970703125,1330.6700439453125,1374.7900390625,5303130000,-0.02909259582902124,-0.02952417654491235,-0.06130966659083448,-0.0787128109464802,-0.08366436796575871,21.083705763711805,1401.0022257325877,1428.5701826386435,-27.56795690605577,-18.621843925138684,1433.0629943847657,44.970473839694534,1523.0039420641547,1343.1220467053768,47.0499267578125,4.52001953125,42.5299072265625,47.0499267578125,27.705008370535715,0.013508698902247459,3798075000.0,1.3962678462115676,195993860000
2008-01-18,1325.18994140625,1350.280029296875,1312.510009765625,1333.9000244140625,6004840000,-0.006045421784173999,-0.006063769329588631,-0.05412490690202343,-0.061234220849349486,-0.08796287583878182,19.720319579654756,1389.3387973746894,1420.9123869917994,-31.573589617109974,-21.212193063532943,1426.6724914550782,50.70392263559031,1528.0803367262588,1325.2646461838976,37.77001953125,17.030029296875,20.739990234375,37.77001953125,29.237862723214285,0.013496176354889677,3928252000.0,1.5286290187085758,189989020000
2008-01-22,1310.5,1322.0899658203125,1274.2900390625,1312.93994140625,6544690000,-0.011085159151345114,-0.011147057387661974,-0.07466902030008826,-0.07462331744753437,-0.1024710267769322,19.371373596156275,1377.209751624737,1412.7336916590737,-35.52394003433665,-24.074542457693685,1419.1914916992187,56.24423842529722,1531.679968549813,1306.7030148486242,47.7999267578125,3.0999755859375,50.89990234375,50.89990234375,31.919285365513392,0.013382667655158808,4079142000.0,1.6044280880636173,183444330000
2008-01-23,1338.5999755859375,1339.0899658203125,1270.050048828125,1310.4100341796875,3241680000,0.021442179004912187,0.02121552966457596,-0.03066727765912103,-0.03711001229668409,-0.09825794510445784,29.486013127859152,1371.2697860803062,1407.2423052832858,-35.97251920297958,-26.454137806750868,1411.8984924316405,56.78960959040516,1525.4777116124508,1298.3192732508303,69.0399169921875,28.5899658203125,40.449951171875,69.0399169921875,34.729274204799104,0.013830176997796975,4015796500.0,0.8072321393775805,186686010000
2008-01-24,1352.0699462890625,1355.1500244140625,1334.31005859375,1340.1300048828125,5735300000,0.01006273042641359,0.010012438257545497,-0.015387420356940962,-0.04049311163344027,-0.09648167970452204,32.901775719396824,1368.315964573961,1403.1554638763064,-34.8394993023453,-28.131210105869755,1404.6794921875,54.61075749969358,1513.9010071868872,1295.4579771881129,20.8399658203125,16.550048828125,4.2899169921875,20.8399658203125,35.284266880580354,0.013936222311244912,4239190500.0,1.3529233942187784,192421310000
2008-01-25,1330.6099853515625,1368.56005859375,1327.5,1357.3199462890625,4882250000,-0.015871931031674613,-0.015999239008266386,-0.001980134744749673,-0.06316839993457868,-0.11154070016939677,34.655299331202656,1362.515044693592,1397.7817247263254,-35.26668003273335,-29.558304091242473,1396.3269897460937,52.37013339892344,1501.0672565439406,1291.5867229482467,41.06005859375,16.4901123046875,24.5699462890625,41.06005859375,35.647835867745535,0.01407083971887835,4382778000.0,1.1139624229198923,187539060000
2008-01-28,1353.9599609375,1353.969970703125,1322.260009765625,1330.699951171875,4100930000,0.01754832433469833,0.01739613041048127,0.021710110099930402,-0.03358985449008445,-0.08285073663731668,38.99927353469185,1361.1988779618855,1394.5356681493754,-33.336790187489896,-30.31400131049196,1390.2114868164062,49.61222057081488,1489.435927958036,1290.9870456747765,31.7099609375,23.3599853515625,8.3499755859375,31.7099609375,36.454258510044646,0.014840215433294923,4469536000.0,0.9175292468837929,191639990000
2008-01-29,1362.300048828125,1364.9300537109375,1350.18994140625,1355.93994140625,4232960000,0.0061597743886385725,0.006140880526634085,0.03952693538964125,-0.03809352245145636,-0.07858689756014592,44.740731123866766,1361.3682888643839,1392.1478444959496,-30.7795556315657,-30.407112174706707,1384.4019897460937,45.35069502747964,1475.103379801053,1293.7005996911344,14.7401123046875,10.9700927734375,3.77001953125,14.7401123046875,34.508553641183035,0.01497051129749121,4560158500.0,0.9282484369786708,195872950000
2008-01-30,1355.81005859375,1385.8599853515625,1352.949951171875,1362.219970703125,4742760000,-0.0047639947161109975,-0.004775378708849587,0.012856778217315679,-0.018204781829197603,-0.07665009117697064,39.44994413359245,1360.5131765150556,1389.456156651342,-28.94298013628645,-30.114285767022658,1378.7744934082032,41.174982472310354,1461.124458352824,1296.4245284635824,32.9100341796875,23.5599365234375,9.35009765625,32.9100341796875,34.68141392299107,0.014956685743930168,4675252500.0,1.0144393270737784,191130190000
2008-01-31,1378.550048828125,1385.6199951171875,1334.0799560546875,1351.97998046875,4970290000,0.016772253672436177,0.016633152629791148,0.019584861428020517,0.0038960805756542705,-0.047410088539691864,42.09432181509,1363.2880799478355,1388.6482968125854,-25.360216864749873,-29.1634719865681,1375.343994140625,37.905912699853886,1451.1558195403327,1299.5321687409173,51.5400390625,29.8099365234375,21.7301025390625,51.5400390625,35.94999476841518,0.015417412009170576,4751134500.0,1.0461269829342865,196100480000
2008-02-01,1395.4200439453125,1396.02001953125,1375.9300537109375,1378.5999755859375,4650770000,0.01223749194418322,0.01216321916738039,0.048707028586311374,0.04663044736194455,-0.035752777172086136,48.93048564694252,1368.2314590243705,1389.149907711306,-20.918448686935562,-27.514467326641594,1372.7569946289063,34.34496743488663,1441.4469294986795,1304.0670597591331,20.0899658203125,17.469970703125,2.6199951171875,20.0899658203125,35.563563755580354,0.01575318641126466,4812198000.0,0.966454414386108,200751250000
2008-02-04,1380.8199462890625,1395.3800048828125,1379.68994140625,1395.3800048828125,3495780000,-0.010462869384454843,-0.010517990019449641,0.019838094276410034,0.0419788915872541,-0.02182587398056035,43.21705254252736,1370.1681493727847,1388.5328735318806,-18.364724159095886,-25.684518693132453,1371.2164916992188,33.18084121559106,1437.5781741304008,1304.8548092680367,15.6900634765625,0.0400390625,15.7301025390625,15.7301025390625,35.482142857142854,0.014973263411701385,4778687000.0,0.7315356707815348,197255470000
2008-02-05,1336.6400146484375,1380.280029296875,1336.6400146484375,1380.280029296875,4315740000,-0.031995432684296055,-0.03251847341534386,-0.01883581682446589,0.01994659645054364,-0.056165202195917474,41.79597323809391,1365.009974799808,1384.688958059033,-19.67898325922488,-24.48341160635094,1367.2394897460938,32.26198367108106,1431.763457088256,1302.7155224039316,43.6400146484375,0.5399169921875,44.179931640625,44.179931640625,36.091421944754465,0.016449165975278186,4783411000.0,0.9022306467079664,192939730000
2008-02-06,1326.449951171875,1351.9599609375,1324.3399658203125,1339.47998046875,4008120000,-0.007623640894248274,-0.00765284938923827,-0.021655029947430404,-0.009076665647438253,-0.045849842770332994,41.42170324132104,1359.0776634724339,1380.3749575488732,-21.297294076439357,-23.846188100368625,1364.052490234375,33.01498872155776,1430.0824676774905,1298.0225127912595,27.6199951171875,15.3199462890625,12.300048828125,27.6199951171875,36.084280831473215,0.016084708616787922,4748547500.0,0.8440728454332614,188931610000
2008-02-07,1336.9100341796875,1347.1600341796875,1316.75,1324.010009765625,4589160000,0.007885772846967454,0.007854842639588355,-0.030205660421132152,-0.011212372666801307,-0.051251460442169106,50.75309307429658,1355.6672589658574,1377.1553335956003,-21.48807462974287,-23.374565406243477,1360.4414916992187,31.750461671562018,1423.9424150423426,1296.9405683560947,30.4100341796875,20.7100830078125,9.699951171875,30.4100341796875,34.895717075892854,0.01583646673048741,4710454000.0,0.9742500404419616,193520770000
2008-02-08,1331.2900390625,1341.219970703125,1321.06005859375,1336.8800048828125,3768490000,-0.004203719751894819,-0.0042125802217771735,-0.045957491553221375,0.0005110841782520748,-0.06268960012609859,51.267894947297066,1351.916917442264,1373.757904370926,-21.840986928662005,-23.067849710727184,1355.9894958496093,29.037650874488104,1414.0647975985855,1297.914194100633,20.159912109375,4.3099365234375,15.8499755859375,20.159912109375,33.637852260044646,0.015646183361928707,4640354000.0,0.8121126103741223,189752280000
2008-02-11,1339.1300048828125,1341.4000244140625,1320.3199462890625,1331.9200439453125,3593140000,0.005888999083801139,0.005871726706863534,-0.030192163372415926,-0.01095302407939669,-0.04417496808442789,56.125111187833404,1349.9497001254254,1371.192874779214,-21.24317465378863,-22.702914699339473,1352.8949951171876,27.227592307902494,1407.3501797329925,1298.4398105013827,21.080078125,10.1099853515625,10.9700927734375,21.080078125,31.507864815848215,0.015565660056279119,4595219000.0,0.78193008864213,193345420000
2008-02-12,1348.8599853515625,1362.0999755859375,1339.3599853515625,1340.550048828125,4044640000,0.007265896838448915,0.0072396273807111555,0.009142305010477303,-0.009865714596519193,-0.047583417227493374,52.38228048156928,1349.7820516986774,1369.538586673462,-19.7565349747847,-22.11363875442852,1349.5254943847656,22.781395723626545,1395.0882858320188,1303.9627029375124,22.739990234375,22.969970703125,0.22998046875,22.969970703125,28.217154366629465,0.015427325817264538,4613346500.0,0.8767258214833852,197390060000
2008-02-13,1367.2099609375,1369.22998046875,1350.780029296875,1353.1199951171875,3856420000,0.013604062530741423,0.013512358038407335,0.030728645079759698,0.008408185402883017,-0.00994966560715338,53.43747349702861,1352.46326850465,1369.3660958782057,-16.902827373555738,-21.071476478253967,1348.8384948730468,21.976844677404735,1392.7921842278563,1304.8848055182373,18.449951171875,20.3699951171875,1.9200439453125,20.3699951171875,28.183585030691965,0.014850980794086295,4576085500.0,0.8427333798723822,201246480000
