Date,close,high,low,open,volume,returns,log_returns,ema_20,ema_50,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,vol_pct_change,target_1d,target_5d,target_20d
2011-02-17,1340.4300537109375,1341.5,1331.0,1334.3699951171875,1966450000,0.003075691142146564,0.0030709708803804935,1313.1807374392588,1281.7883269712036,73.11906363755995,16.726242140643308,1.2664645291683243,15.459777611474983,1272.3813353493774,1310.3094970703125,1348.2376587912477,5.7891913026254835,0.8970737741291503,0.0,1343.010009765625,1319.8800048828125,1279.2099609375
2011-02-18,1343.010009765625,1344.0699462890625,1338.1199951171875,1340.3800048828125,1162310000,0.0019247226272978146,0.0019228727220244875,1316.0216205179604,1284.1891772768672,74.00171776972535,17.07418961477447,1.2915296026395868,15.782660012134881,1274.9103959249767,1313.2924987792971,1351.6746016336176,5.845172022226055,0.887127186583821,-0.40892979735055557,1315.43994140625,1327.219970703125,1298.3800048828125
2011-02-22,1315.43994140625,1338.9100341796875,1312.3299560546875,1338.9100341796875,1322780000,-0.02052856505826517,-0.020742204920454525,1315.9662225073214,1285.4146974388038,53.70685547009426,14.952898682764726,-0.6638090634961245,15.61670774626085,1277.621862914676,1314.5224975585938,1351.4231322025116,5.614302488158513,0.5124312746448574,0.13806127453089112,1307.4000244140625,1306.3299560546875,1293.77001953125
2011-02-23,1307.4000244140625,1317.9100341796875,1299.550048828125,1315.43994140625,1330340000,-0.006111960522950599,-0.006130715010508629,1315.1503941174874,1286.276867124108,49.44801316373067,12.47915430437456,-2.5100427535090333,14.989197057883594,1279.9095210344128,1315.33349609375,1350.7574711530872,5.386310797153508,0.3880211542267845,0.005715236093681408,1306.0999755859375,1308.43994140625,1297.5400390625
2011-02-24,1306.0999755859375,1310.9100341796875,1294.260009765625,1307.0899658203125,1222900000,-0.000994377240208233,-0.0009948719612429039,1314.2884494954349,1287.054243926533,48.774497927839164,10.295115305906165,-3.755265401581944,14.05038070748811,1281.191729231576,1315.8069946289063,1350.4222600262367,5.261450279353904,0.3597870198083557,-0.08076130913901713,1319.8800048828125,1330.969970703125,1309.6600341796875
2011-02-25,1319.8800048828125,1320.6099853515625,1307.3399658203125,1307.3399658203125,3836030000,0.01055051646463201,0.010495248165324718,1314.820978579947,1288.3415286699164,55.667329018331195,9.565911985422417,-3.5875749776525545,13.153486963074972,1283.0357398953274,1316.823992919922,1350.6122459445164,5.131779676898583,0.5452229945221806,2.136830484912912,1327.219970703125,1321.1500244140625,1313.800048828125
2011-02-28,1327.219970703125,1329.3800048828125,1320.550048828125,1321.6099853515625,1252850000,0.005561085699577806,0.005545679951233036,1316.0018349726306,1289.8661734555326,58.84400621482504,9.47110993953629,-2.945901618830945,12.417011558367236,1291.2236290066105,1319.367993164063,1347.5123573215153,4.26634029372769,0.6394946692548205,-0.6733993216945644,1306.3299560546875,1310.1300048828125,1310.18994140625
2011-03-01,1306.3299560546875,1332.0899658203125,1306.1400146484375,1328.6400146484375,1180420000,-0.015739677754675885,-0.015864861791058633,1315.0807036471122,1290.511811988833,48.24768613645103,7.622462040581695,-3.835639614228434,11.458101654810129,1296.0706463773076,1320.3784912109377,1344.6863360445677,3.6819510459212306,0.21102877995967062,-0.05781218821087919,1308.43994140625,1321.8199462890625,1319.43994140625
2011-03-02,1308.43994140625,1314.18994140625,1302.5799560546875,1305.469970703125,1025000000,0.0016152009236127807,0.0016138978895201782,1314.4482501003633,1291.2148758875553,49.241908435703905,6.2555434350799715,-4.162046575784126,10.417590010864098,1296.2044874003293,1320.4209899902346,1344.63749258014,3.6679972180818483,0.25262636420134993,-0.13166500059300923,1330.969970703125,1320.02001953125,1328.260009765625
2011-03-03,1330.969970703125,1332.280029296875,1312.3699951171875,1312.3699951171875,4340470000,0.017219001487115193,0.017072434579238578,1316.0217473006264,1292.773899213656,58.42610971017794,6.910574859750113,-2.805612120891187,9.7161869806413,1298.4084871628104,1321.767987060547,1345.1274869582837,3.534584000583247,0.6969644830339354,3.2346048780487804,1321.1500244140625,1295.1099853515625,1325.8299560546875
2011-03-04,1321.1500244140625,1331.0799560546875,1312.5899658203125,1330.72998046875,4223740000,-0.0073780374502926405,-0.007405389789368721,1316.5101546447631,1293.8866884372014,53.85235521739327,6.561665589811355,-2.523617112663956,9.085282702475311,1300.1462013734872,1322.4704895019536,1344.79477763042,3.3761491550369147,0.47042537078243235,-0.026893400945058987,1310.1300048828125,1304.280029296875,1332.4100341796875
2011-03-07,1310.1300048828125,1327.6800537109375,1303.989990234375,1322.719970703125,3964730000,-0.008341232507744434,-0.008376215256269803,1315.902521334101,1294.52368123899,49.197885081004024,5.33443693320919,-3.000676615412896,8.335113548622086,1300.0259515336766,1322.4334899902346,1344.8410284467927,3.388834088998087,0.22546102885698166,-0.061322429884415275,1321.8199462890625,1296.3900146484375,1332.8699951171875
2011-03-08,1321.8199462890625,1325.739990234375,1306.8599853515625,1311.050048828125,4531420000,0.008922733898683255,0.008883161530176173,1316.466085615526,1295.5941230056596,53.76317348282455,5.244672634282097,-2.4723527314719913,7.717025365754088,1300.218322270796,1322.5719848632814,1344.9256474557667,3.3803320875265745,0.4831786274149163,0.14293281005263925,1320.02001953125,1281.8699951171875,1332.6300048828125
2011-03-09,1320.02001953125,1323.2099609375,1312.27001953125,1319.9200439453125,3709520000,-0.0013617034323515353,-0.0013626313929708095,1316.8045555122617,1296.5520013007808,52.97381396471942,4.970992229835019,-2.1968265087352554,7.167818738570275,1299.9838314208823,1322.3444885253907,1344.705145629899,3.381971535941262,0.44802324047820463,-0.1813780227831452,1295.1099853515625,1256.8800048828125,1335.5400390625
2011-03-10,1295.1099853515625,1315.719970703125,1294.2099609375,1315.719970703125,4723020000,-0.018870951812180237,-0.019051280476330656,1314.7384059731473,1296.4954516557136,43.46306934135221,2.712795542731328,-3.564018556671158,6.276814099402486,1295.5862369057631,1321.055987548828,1346.5257381918927,3.855968389397789,-0.009349356436089086,0.2732159416851776,1304.280029296875,1273.719970703125,1333.510009765625
2011-03-11,1304.280029296875,1308.3499755859375,1291.989990234375,1293.4300537109375,3740400000,0.007080513662183874,0.007055564524569619,1313.7423700992165,1296.8007292102689,47.219767921894906,1.6441515522592454,-3.706130037714593,5.3502815899738385,1293.6329252179114,1320.1764892578124,1346.7200532977133,4.0212144748651655,0.2005590519599892,-0.20804908723655624,1296.3900146484375,1279.2099609375,1328.1700439453125
2011-03-14,1296.3900146484375,1301.18994140625,1286.3699951171875,1301.18994140625,4050370000,-0.006049325659529536,-0.006067696956773771,1312.0897648181901,1296.7846227568639,44.4810920215669,0.15875521680300153,-4.15322109853667,4.311976315339671,1290.3351858988744,1318.538488769531,1346.7417916401878,4.277964293173752,0.10734254738409793,0.08287081595551271,1281.8699951171875,1298.3800048828125,1324.4599609375
2011-03-15,1281.8699951171875,1288.4599609375,1261.1199951171875,1288.4599609375,5201400000,-0.01120034817237281,-0.011263544394845545,1309.2116915133327,1296.1997353984452,39.89531660113323,-2.165118173489418,-5.1816755910632715,3.016557417573854,1284.2084619216448,1316.0159912109375,1347.8235205002302,4.833912277923745,-0.036759642397696475,0.28417897624167665,1256.8800048828125,1293.77001953125,1314.1600341796875
2011-03-16,1256.8800048828125,1280.9100341796875,1249.050048828125,1279.4599609375,5833000000,-0.019494949042855536,-0.019687481949372254,1304.227721358045,1294.657785182146,33.49500698745279,-5.954646481748796,-7.17696311945812,1.222316637709324,1271.6624338341462,1312.4594909667967,1353.2565480994472,6.216886298349392,-0.1811702851907806,0.12142884607990156,1273.719970703125,1297.5400390625,1314.4100341796875
2011-03-17,1273.719970703125,1278.8800048828125,1261.6099853515625,1261.6099853515625,4134950000,0.013398228752857344,0.013309266231874258,1301.3222212956716,1293.8366944182628,40.43029239870518,-7.512431826123475,-6.987798771066239,-0.5246330550572359,1266.676940858471,1309.3294921875,1351.9820435165288,6.515174611666192,0.0825628201033382,-0.29111092062403565,1279.2099609375,1309.6600341796875,1314.52001953125
2011-03-18,1279.2099609375,1288.8800048828125,1276.1800537109375,1276.7099609375,4685500000,0.004310201897316901,0.0043009395825458095,1299.2162917377507,1293.2630970268604,42.534237061170174,-8.20935922166791,-6.147780933288539,-2.061578288379371,1264.2310684073916,1306.268487548828,1348.3059066902645,6.436260162766129,0.1781614194690612,0.1331455035731992,1298.3800048828125,1313.800048828125,1319.6800537109375
2011-03-21,1298.3800048828125,1300.5799560546875,1281.6500244140625,1281.6500244140625,4223730000,0.014985846366661448,0.01487466793018228,1299.1366453706137,1293.463760080035,49.27168608250314,-7.1325967328339175,-4.056814755563638,-3.0757819772702804,1265.6302068574835,1304.0369873046873,1342.443767751891,5.890443418570011,0.4263543786278677,-0.09855298260591183,1293.77001953125,1310.18994140625,1305.1400146484375
2011-03-22,1293.77001953125,1299.3499755859375,1292.699951171875,1298.2900390625,3576550000,-0.003550567117658776,-0.0035568853410381704,1298.6255381478172,1293.4757702545926,47.819726512644564,-6.575444363840006,-2.7997299092557806,-3.7757144545842256,1264.6787566150442,1302.9534912109373,1341.2282258068303,5.875073032778987,0.38003219647834374,-0.1532247563172835,1297.5400390625,1319.43994140625,1312.6199951171875
2011-03-23,1297.5400390625,1300.510009765625,1284.050048828125,1292.18994140625,3842350000,0.00291397966743423,0.002909742258502921,1298.522157282549,1293.6351533450988,49.13969865759361,-5.763252837333766,-1.5900307061996326,-4.173222131134134,1264.1729082587892,1302.4604919433596,1340.74807562793,5.8792698774981895,0.43574349165781295,0.07431742880709069,1309.6600341796875,1328.260009765625,1330.3599853515625
2011-03-24,1309.6600341796875,1311.3399658203125,1297.739990234375,1300.6099853515625,4223740000,0.009340748456551973,0.009297393435475379,1299.5829074632288,1294.2635800444946,53.2353209802022,-4.094405132434076,0.06305359896004603,-4.157458731394122,1264.2467073129512,1302.6384948730467,1341.0302824331422,5.894465381024552,0.591445850178893,0.09925956771246769,1313.800048828125,1325.8299560546875,1337.3800048828125
2011-03-25,1313.800048828125,1319.1800537109375,1310.1500244140625,1311.800048828125,4223740000,0.003161136890789118,0.0031561510021889394,1300.9369209265521,1295.0297160752252,54.58076280675045,-2.4099859029940944,1.3979782627200223,-3.8079641657141168,1264.4242797327063,1302.3344970703126,1340.244714407919,5.821886377560894,0.6512198104234912,0.0,1310.18994140625,1332.4100341796875,1335.25
2011-03-28,1310.18994140625,1319.739990234375,1310.18994140625,1315.449951171875,3215170000,-0.002747836267090409,-0.002751618499391395,1301.8181609722376,1295.6242347156576,53.14490468224122,-1.3508057779356477,1.9657267102227758,-3.3165324881584235,1265.1959909396844,1301.482995605469,1337.7700002712534,5.576254901264113,0.619973333166722,-0.2387860048203725,1319.43994140625,1332.8699951171875,1347.239990234375
2011-03-29,1319.43994140625,1319.449951171875,1305.260009765625,1309.3699951171875,3482580000,0.007060045042073693,0.007035239607301627,1303.4964257754768,1296.5581839976417,56.31594092584914,0.23232173631731712,2.8390833795805923,-2.606761643263275,1265.0187394511279,1302.1384948730467,1339.2582502949656,5.701352900336132,0.7330490373191808,0.083171340862225,1328.260009765625,1332.6300048828125,1355.6600341796875
2011-03-30,1328.260009765625,1331.739990234375,1321.8900146484375,1321.8900146484375,3809570000,0.006684706201916635,0.006662462626235184,1305.8548623459671,1297.801392851288,59.15453398976273,2.1736114614932376,3.82429848380521,-1.6506870223119725,1264.2832542575707,1303.1294982910158,1341.975742324461,5.961992892400932,0.8234612779162481,0.09389303332586763,1325.8299560546875,1335.5400390625,1360.47998046875
2011-03-31,1325.8299560546875,1329.77001953125,1325.030029296875,1327.43994140625,3566270000,-0.0018295015230987977,-0.001831177104975248,1307.7572522229882,1298.9005521925978,58.03560311223386,3.4759440104139685,4.101304826180753,-0.6253608157667844,1264.7403351434114,1302.872497558594,1341.0046599737766,5.853552436886512,0.8010248703723242,-0.063865475631108,1332.4100341796875,1333.510009765625,1363.6099853515625
2011-04-01,1332.4100341796875,1337.8499755859375,1328.8900146484375,1329.47998046875,4223740000,0.004962987972138233,0.004950712944456072,1310.1051362188643,1300.2146495254249,60.22930812704926,4.981584644065379,4.485556367865731,0.4960282761996483,1263.8618430931888,1303.4354980468752,1343.0091530005616,6.072207640958881,0.8660836504326126,0.1843578865313058,1332.8699951171875,1328.1700439453125,1361.219970703125
2011-04-04,1332.8699951171875,1336.739990234375,1329.0999755859375,1333.56005859375,4223740000,0.0003452097520288966,0.0003451501808517552,1312.2732180187047,1301.4952513133373,60.385202080542804,6.1411394643726,4.516088950538361,1.6250505138342386,1262.9360506487012,1304.572497558594,1346.2089444684868,6.383155706227471,0.8398164307803844,0.0,1332.6300048828125,1324.4599609375,1356.6199951171875
2011-04-05,1332.6300048828125,1338.2099609375,1330.030029296875,1332.030029296875,3852280000,-0.0001800552456384663,-0.00018007145753026058,1314.2119596248103,1302.716222041552,60.252493668304375,6.960493570254357,4.268354445136095,2.6921391251182625,1262.2706297008178,1305.1130004882814,1347.955371275745,6.5653120873725035,0.8211424098241441,-0.08794575423676643,1335.5400390625,1314.1600341796875,1347.3199462890625
2011-04-06,1335.5400390625,1339.3800048828125,1331.0899658203125,1335.93994140625,4223740000,0.002183677516658822,0.002181296758153027,1316.2432052855427,1304.0034305521776,61.36135942206402,7.755255284977011,4.0504929278869986,3.7047623570900123,1261.3799405325208,1305.889001464844,1350.398062397167,6.816668320568798,0.8330899032305028,0.09642601264705575,1333.510009765625,1314.4100341796875,1335.0999755859375
2011-04-07,1333.510009765625,1338.800048828125,1326.56005859375,1334.8199462890625,4005600000,-0.0015200063176690204,-0.0015211626992252944,1317.8876628550743,1305.160551305646,60.1017238648205,8.127613205479747,3.5382806787117875,4.58933252676796,1261.964819867869,1307.8090026855468,1353.6531855032247,7.010837625912986,0.7803082692333179,-0.05164617140259575,1328.1700439453125,1314.52001953125,1340.199951171875
2011-04-08,1328.1700439453125,1339.4599609375,1322.93994140625,1336.1600341796875,3582810000,-0.00400444374710851,-0.004012483000974196,1318.8669372446209,1306.062884350339,56.7987181257428,7.900744066868583,2.649129232080499,5.251614834788084,1262.3094151534558,1309.0035034179684,1355.697591682481,7.134295384632455,0.7052351940011063,-0.1055497303774715,1324.4599609375,1319.6800537109375,1346.2900390625
2011-04-11,1324.4599609375,1333.77001953125,1321.06005859375,1329.010009765625,3478970000,-0.0027933795260068894,-0.00279728829140217,1319.3996061677522,1306.7843383341492,54.55540441058691,7.336999583665374,1.6683077991018322,5.668691784563542,1263.621913566267,1310.4070007324217,1357.1920878985763,7.140542921398499,0.6501863206449738,-0.028982837493475744,1314.1600341796875,1305.1400146484375,1357.1600341796875
2011-04-12,1314.1600341796875,1321.9599609375,1309.510009765625,1321.9599609375,4275490000,-0.007776699229565143,-0.007807095445724583,1318.9005993117462,1307.073581308484,48.79370654854417,5.990060323168791,0.25709483088419915,5.732965492284592,1267.1952813885928,1312.0215026855467,1356.8477239825006,6.833153451403068,0.5238535775743173,0.22895282224336522,1314.4100341796875,1312.6199951171875,1342.0799560546875
2011-04-13,1314.4100341796875,1321.3499755859375,1309.18994140625,1314.030029296875,3850860000,0.00019023558280406583,0.0001902174903101045,1318.4729264420264,1307.361285342649,48.934677404416334,4.8864462549943255,-0.6772153898322131,5.563661644826539,1278.3517446712594,1314.8980041503905,1351.4442636295216,5.558797619857234,0.4933239409770283,-0.09931727123674716,1314.52001953125,1330.3599853515625,1348.6500244140625
2011-04-14,1314.52001953125,1316.7900390625,1302.4200439453125,1311.1300048828125,3872630000,8.367659155239515e-05,8.36730908616908e-05,1318.0964591171905,1307.6420200167117,49.001196372901425,3.97487912130714,-1.271026018815519,5.245905140122659,1285.935397622907,1316.9380065917971,1347.9406155606873,4.708286770327808,0.46100349065826207,0.005653282643357516,1319.6800537109375,1337.3800048828125,1337.77001953125
2011-04-15,1319.6800537109375,1322.8800048828125,1313.6800537109375,1314.5400390625,4223740000,0.003925413156908419,0.003917728825568014,1318.2472776499283,1308.1140997694265,52.15039598042236,3.6270172374954655,-1.2951103221017544,4.92212755959722,1293.5481274928588,1318.9615112304687,1344.3748949680785,3.8535444015953875,0.5141370879196511,0.09066448382623693,1305.1400146484375,1335.25,1329.469970703125
2011-04-18,1305.1400146484375,1313.3499755859375,1294.699951171875,1313.3499755859375,4223740000,-0.011017851653977395,-0.011078997728577972,1316.9989668878816,1307.9974689803682,43.920327504571055,2.1532531897796616,-2.215099495854047,4.368352685633709,1294.8782490919962,1319.29951171875,1343.7207743455037,3.7021559410627516,0.21009899678977786,0.0,1312.6199951171875,1347.239990234375,1328.97998046875
2011-04-19,1312.6199951171875,1312.699951171875,1303.969970703125,1305.989990234375,3886300000,0.00573117089721964,0.005714810218094469,1316.5819219573393,1308.1787445151454,48.429212664423574,1.5707498485946871,-2.2380822696312177,3.808832118225905,1298.681882991088,1320.2420104980467,1341.8021380050054,3.2660871772782567,0.32323816548860435,-0.07989128118681543,1330.3599853515625,1355.6600341796875,1340.6800537109375
2011-04-20,1330.3599853515625,1332.6600341796875,1319.1199951171875,1319.1199951171875,4236280000,0.013514947433656221,0.013424435132347328,1317.8941184710748,1309.0485970969655,57.21520393732235,2.511628219940121,-1.037763118628627,3.549391338568748,1302.7374590352897,1321.8830078124997,1341.0285565897098,2.8967085080990302,0.7213824643447508,0.09005480791498344,1337.3800048828125,1360.47998046875,1343.5999755859375
2011-04-21,1337.3800048828125,1337.489990234375,1332.8299560546875,1333.22998046875,3587240000,0.0052767819301140495,0.0052629084996557015,1319.7499171769546,1310.1596326964104,60.11125991514797,3.780162653316893,0.18461705179851595,3.595545601518377,1303.8378421471566,1323.269006347656,1342.7001705481553,2.936842638539706,0.863102241058566,-0.1532098916974326,1335.25,1363.6099853515625,1333.27001953125
2011-04-25,1335.25,1337.550048828125,1331.469970703125,1337.1400146484375,2142130000,-0.0015926699031209024,-0.0015939395500958124,1321.2261155410542,1311.1435686691002,58.81049362801253,4.561034966270199,0.7723914918014576,3.7886434744687416,1304.7437800453195,1324.34150390625,1343.9392277671805,2.9596178633872707,0.7783102816214523,-0.4028473143698219,1347.239990234375,1361.219970703125,1317.3699951171875
2011-04-26,1347.239990234375,1349.550048828125,1336.75,1336.75,3908060000,0.008979584523029382,0.008939507790192994,1323.7036274166087,1312.5591146128363,63.587121101522996,6.077318364445773,1.8309399119816252,4.246378452464148,1305.2692043601205,1326.1940063476563,1347.1188083351922,3.155617034518625,1.0028956522325758,0.8243804064179112,1355.6600341796875,1356.6199951171875,1316.280029296875
2011-04-27,1355.6600341796875,1357.489990234375,1344.25,1348.4300537109375,4051570000,0.006249847099511818,0.006230397799828821,1326.7470947273782,1314.2493467527129,66.52314538546835,7.867716915754045,2.8970707706319176,4.970646145122127,1303.5668634836488,1328.0050109863282,1352.4431584890076,3.6804300135176184,1.0658166845569452,0.03672154470504552,1360.47998046875,1347.3199462890625,1320.469970703125
2011-04-28,1360.47998046875,1361.7099609375,1353.5999755859375,1353.8599853515625,4036820000,0.0035554240499382495,0.0035491184714345463,1329.9597505122708,1316.0623127807928,68.10838064100759,9.565287371709928,3.675712981270241,5.889574390439687,1301.1852559858312,1329.6160095214843,1358.0467630571375,4.276535982126913,1.042791996500571,-0.003640564028265625,1363.6099853515625,1335.0999755859375,1325.68994140625
2011-04-29,1363.6099853515625,1364.56005859375,1358.68994140625,1360.1400146484375,3479070000,0.002300662213150728,0.002298019742020782,1333.1645347826795,1317.9269273914113,69.13064707711756,11.035973589999912,4.117119359648179,6.918854230351733,1299.3561746889054,1331.505010986328,1363.6538472837506,4.828947098532952,0.9993178301730383,-0.13816568487076464,1361.219970703125,1340.199951171875,1331.0999755859375
2011-05-02,1361.219970703125,1370.5799560546875,1358.5899658203125,1365.2099609375,3846250000,-0.00175271131343413,-0.001754249109045456,1335.836481060817,1319.6246937957922,67.35523521132195,11.871798107132463,3.962355101424584,7.909443005707879,1298.1528570475716,1332.9455078125,1367.7381585774283,5.220416072676016,0.9063280932754662,0.10553969882756031,1356.6199951171875,1346.2900390625,1345.199951171875
2011-05-03,1356.6199951171875,1360.8399658203125,1349.52001953125,1359.760009765625,4223740000,-0.0033793036283190636,-0.0033850263710526606,1337.8158633519,1321.075489926043,63.95103033578713,12.024405609630094,3.2919700831377714,8.732435526492322,1297.7656334187236,1334.1330078125002,1370.5003822062768,5.451836388248279,0.8091642946395305,0.09814494637634064,1347.3199462890625,1357.1600341796875,1314.550048828125
2011-05-04,1347.3199462890625,1355.9000244140625,1341.5,1355.9000244140625,4223740000,-0.006855308680100647,-0.006878914252832363,1338.72101410782,1322.10468429322,57.61135776238478,11.26505539185473,2.026095892289927,9.238959499564803,1298.0375121535926,1334.8675048828125,1371.6974976120323,5.518149568327852,0.6690529984325878,0.0,1335.0999755859375,1342.0799560546875,1312.93994140625
2011-05-05,1335.0999755859375,1348.0,1329.1700439453125,1344.1600341796875,3846250000,-0.009069835815006422,-0.009111217180694528,1338.3761532962121,1322.6143035596012,50.5239674813348,9.566933707686303,0.26237936649719984,9.304554341189103,1298.0166749312232,1334.8455017089843,1371.6743284867455,5.518065833178403,0.5034548192165985,-0.08937339893080543,1340.199951171875,1348.6500244140625,1300.1600341796875
2011-05-06,1340.199951171875,1354.3599853515625,1335.5799560546875,1340.239990234375,4223740000,0.0038199203649145197,0.003812642995876722,1338.5498483319896,1323.3039367992983,53.116254887795364,8.53430726446436,-0.616197661379795,9.150504925844155,1298.2807886516962,1335.179998779297,1372.0792089068977,5.527226315753126,0.568022491202638,0.09814494637634064,1346.2900390625,1337.77001953125,1286.1700439453125
2011-05-09,1346.2900390625,1349.43994140625,1338.6400146484375,1340.199951171875,4265250000,0.004544163641626575,0.004533870101931407,1339.287009353943,1324.2053525743258,56.07584677507866,8.113831367010107,-0.8293388470672376,8.943170214077345,1299.0220497286848,1336.0859985351562,1373.1499473416277,5.548138195760935,0.6376545248945803,0.00982778296012543,1357.1600341796875,1329.469970703125,1284.93994140625
2011-05-10,1357.1600341796875,1359.43994140625,1348.3399658203125,1348.3399658203125,4223740000,0.008074036650198346,0.00804161600966336,1340.9892021944902,1325.497693029438,60.82883259792129,8.55905548670603,-0.3072917818970531,8.866347268603082,1299.938430556546,1337.7210021972655,1375.503573837985,5.6487969582087585,0.7572486617278313,-0.009732137623820414,1342.0799560546875,1328.97998046875,1279.56005859375
2011-05-11,1342.0799560546875,1354.510009765625,1336.3599853515625,1354.510009765625,3846250000,-0.011111495877577093,-0.011173689687885626,1341.093083514509,1326.1479778539576,52.363387774687936,7.607369513684944,-1.0071822039345122,8.614551717619456,1302.9721491073726,1339.1169982910155,1375.2618474746585,5.398310861526075,0.5409872752355104,-0.08937339893080543,1348.6500244140625,1340.6800537109375,1289.0
2011-05-12,1348.6500244140625,1351.050048828125,1332.030029296875,1339.3900146484375,3777210000,0.004895437361786659,0.004883493672167491,1341.8127921716095,1327.0304110523932,55.283244659749,7.299160947949758,-1.052312615735758,8.351473563685516,1306.409102250075,1340.8289978027344,1375.2488933553939,5.134121593292597,0.613612003838922,-0.017949951251218677,1337.77001953125,1343.5999755859375,1270.97998046875
2011-05-13,1337.77001953125,1350.469970703125,1333.3599853515625,1348.68994140625,3426660000,-0.00806733006032423,-0.008100047045425269,1341.4277662058612,1327.4515721692112,49.835650858188785,6.106585061660098,-1.7959108016203347,7.902495863280433,1309.8155648806137,1341.9914978027343,1374.167430724855,4.795251381965213,0.43440006414573756,-0.09280659534418256,1329.469970703125,1333.27001953125,1271.8299560546875
2011-05-16,1329.469970703125,1343.3299560546875,1327.3199462890625,1334.77001953125,3846250000,-0.006204391417766519,-0.0062237186380957365,1340.288928538934,1327.5307250528942,46.10332398768182,4.440527864612022,-2.7695743989347292,7.2101022635467515,1311.4569737156596,1342.4809936523438,1373.505013589028,4.62189335765276,0.29030726875864965,0.12244868180677404,1328.97998046875,1317.3699951171875,1287.8699951171875
2011-05-17,1328.97998046875,1330.4200439453125,1318.510009765625,1326.0999755859375,4053970000,-0.0003685605881837972,-0.0003686285233300362,1339.211885865583,1327.5875585986141,45.88484971053661,3.0455205506259517,-3.3316653703366397,6.377185920962591,1317.1902744114786,1343.6729919433594,1370.1557094752402,3.9418396724010543,0.2225924519090331,0.054005849853753674,1340.6800537109375,1316.280029296875,1265.4200439453125
2011-05-18,1340.6800537109375,1341.8199462890625,1326.5899658203125,1328.5400390625,3922030000,0.00880379946585852,0.008765271983703134,1339.3517113746645,1328.1009897794895,51.762921773237345,2.8511984914593995,-2.820789943602554,5.671988435061953,1322.8966361411037,1345.075994873047,1367.2553536049902,3.297859573211193,0.400900174454135,-0.032545874784470574,1343.5999755859375,1320.469970703125,1267.6400146484375
2011-05-19,1343.5999755859375,1346.8199462890625,1336.3599853515625,1342.4000244140625,3626110000,0.0021779408643529674,0.0021755725891674884,1339.7563079662143,1328.7087931444485,53.13117792843465,2.899387814147076,-2.2180804967319014,5.117468310878977,1324.644260668252,1345.737994384766,1366.8317281012799,3.134894578964076,0.4493209967575684,-0.07545072322241286,1333.27001953125,1325.68994140625,1271.5
2011-05-20,1333.27001953125,1342.0,1330.6700439453125,1342.0,4066020000,-0.007688267521873571,-0.007717974612614023,1339.1385662105033,1328.8876647674604,47.949370687112065,2.0800594464869846,-2.429927091513594,4.509986538000579,1324.0199948614913,1345.5324951171876,1367.044995372884,3.1976188362247897,0.21499185496370524,0.12131733455410898,1317.3699951171875,1331.0999755859375,1278.3599853515625
2011-05-23,1317.3699951171875,1333.0699462890625,1312.8800048828125,1333.0699462890625,3255580000,-0.01192558460112425,-0.011997264840988668,1337.065368963521,1328.4359914478418,41.2764210953773,0.1460531146174162,-3.4911467387065303,3.6371998533239465,1320.0592850397948,1344.6384948730472,1369.2177047062996,3.655883708070258,-0.054706598398639394,-0.19932021977265235,1316.280029296875,1345.199951171875,1295.52001953125
2011-05-24,1316.280029296875,1323.719970703125,1313.8699951171875,1317.699951171875,3846250000,-0.0008273801774386635,-0.0008277226453314669,1335.085812804793,1327.9592870497647,40.856664419892475,-1.457807274816787,-4.076005702512587,2.6181984276958,1315.4874374084538,1343.0904968261723,1370.6935562438907,4.110379677757623,0.014356957256563942,0.1814331086933818,1320.469970703125,1314.550048828125,1287.1400146484375
2011-05-25,1320.469970703125,1325.8599853515625,1311.800048828125,1316.3599853515625,4109670000,0.0031831687125787322,0.0031781131566695725,1333.6938278427294,1327.6655883695043,43.24597178913549,-2.3635395215976587,-3.985390359434767,1.6218508378371086,1312.6368162557694,1341.330993652344,1370.0251710489185,4.278463337142827,0.136493796966117,0.06848748781280478,1325.68994140625,1312.93994140625,1283.5
2011-05-26,1325.68994140625,1328.510009765625,1314.4100341796875,1320.6400146484375,3259470000,0.0039531157988739185,0.003945322767699228,1332.931552944017,1327.5881120180043,46.163963707401386,-2.629815960603082,-3.401333438752153,0.7715174781490706,1311.575024336403,1339.5914916992188,1367.6079590620345,4.182837459989836,0.25190394076200934,-0.2068779245048873,1331.0999755859375,1300.1600341796875,1268.449951171875
2011-05-27,1331.0999755859375,1334.6199951171875,1325.68994140625,1325.68994140625,3124560000,0.004080919686204165,0.004072615318765918,1332.7571170051524,1327.7258321579234,49.085717698637154,-2.376898011465755,-2.5187323916918607,0.14183438022610545,1312.1294427270461,1337.9659912109375,1363.802539694829,3.8620635582086553,0.36712591216894025,-0.04139016465867151,1345.199951171875,1286.1700439453125,1280.0999755859375
2011-05-31,1345.199951171875,1345.199951171875,1331.0999755859375,1331.0999755859375,4696240000,0.010592724697279676,0.01053701485636789,1333.9421488305545,1328.4110917270982,55.816071990670636,-1.0268713890586696,-0.9349646154278201,-0.09190677363084956,1313.4584291100716,1337.1649902343752,1360.8715513586787,3.5457944677639714,0.6694670284603724,0.5030084235860408,1314.550048828125,1284.93994140625,1296.6700439453125
